"LFQ.adj.iBAQ.BC_06.16"	"LFQ.adj.iBAQ.BC_14.16"	"LFQ.adj.iBAQ.BC_19.15"	"LFQ.adj.iBAQ.BC_21.16"	"LFQ.adj.iBAQ.BC_31.12"	"LFQ.adj.iBAQ.BC_38.14"	"LFQ.adj.iBAQ.BC_45.14"	"LFQ.adj.iBAQ.BC_46.15"	"LFQ.adj.iBAQ.BC_55.15"	"LFQ.adj.iBAQ.LC_06.16"	"LFQ.adj.iBAQ.LC_14.16"	"LFQ.adj.iBAQ.LC_19.15"	"LFQ.adj.iBAQ.LC_21.16"	"LFQ.adj.iBAQ.LC_31.12"	"LFQ.adj.iBAQ.LC_38.14"	"LFQ.adj.iBAQ.LC_45.14"	"LFQ.adj.iBAQ.LC_46.15"	"LFQ.adj.iBAQ.LC_49.15"	"LFQ.adj.iBAQ.LC_55.15"	"LFQ.adj.iBAQ.LP_06.16"	"LFQ.adj.iBAQ.LP_14.16"	"LFQ.adj.iBAQ.LP_19.15"	"LFQ.adj.iBAQ.LP_21.16"	"LFQ.adj.iBAQ.LP_31.12"	"LFQ.adj.iBAQ.LP_38.14"	"LFQ.adj.iBAQ.LP_45.14"	"LFQ.adj.iBAQ.LP_46.15"	"LFQ.adj.iBAQ.LP_49.15"	"LFQ.adj.iBAQ.LP_55.15"
"DYRK1A"	20.28767866292	24.1771693531173	23.7245713977151	19.5385487199227	18.3629505889079	21.8310746547389	21.1117525806426	18.7594311822573	22.7141445216325	18.7501975581004	23.1901715728413	18.5449290685979	20.2061364961421	18.9053271106495	21.8795601342835	19.8009470628116	18.1632982021414	18.4795026015595	18.9798330365662	19.4490390655789	14.0796753739284	19.548816487716	19.2091667669965	14.1731213317288	20.2807169584739	20.8380493134287	19.1513400014038	19.7418959809276	19.833492409278
"EARS2"	20.3111075301513	23.1085692953255	20.4211459463685	22.2961580575575	19.8727385999208	22.6968224773301	20.3624808954293	19.170054287654	22.706813434195	23.0010660455	22.1125077594411	21.9521662553363	22.4739258773202	22.5735805096731	23.2608285967186	22.6890963747628	23.0934939551039	22.0330012142297	23.1348714281012	24.8458071749407	21.3621249110178	23.5744715138596	24.4195180561357	23.9439306077744	24.5360807209159	24.2808579196568	24.7583145908811	23.7009149914686	23.9492452838997
"EBAG9"	0.961334961305125	2.64485672371829	1.12886350363842	1.28443613173575	0.969264282420173	1.29128666865331	0.999320201799298	20.6639571820941	1.17354796820496	22.0985218277017	20.1256042540971	22.8443507076389	1.32871283619896	21.44275483449	23.0791216007745	1.00364928207729	22.2976806092518	24.6302538136061	23.3236310867357	21.657885137982	19.3641726323687	21.9191803450499	22.3080468343649	19.2630978864094	22.7041357558727	1.30254539812987	23.7992481003863	24.1436666716211	23.5226864896309
"EBNA1BP2"	25.0397675415103	23.8739689355484	24.9716024744267	24.5825850195306	24.5500401305101	24.9431480453589	23.4537331626663	24.4774496863359	24.8411270577281	25.2279015334292	25.3678503431304	24.0325911615672	25.4360113709451	24.3508797890522	25.1376995071232	25.3221604936849	25.2312017044138	24.1122712990464	24.6481966794172	26.3551920143175	25.3952393511294	25.0488062005871	25.4212239148896	25.0827653280505	25.6596427081116	24.919671116102	25.8808107523492	25.3674474649911	25.2778376797866
"ECD"	0.446417204307863	4.22968979359452	19.2036667354785	18.8548956311837	0.585423932295695	19.9319981868092	0.430895220937879	0.764550785159718	19.8895345881347	17.0171949479641	18.4953136035249	17.8007502715564	0.700739297248479	18.8696068548831	17.7371386087773	0.652451056378442	18.5734997304035	0.93393666191948	18.177548791908	0.608994290632628	18.4659055729304	17.134559524307	0.648539946737509	4.46510066216941	0.880201599157532	19.7835503345109	0.54977963381311	17.4398068777525	19.6716715199154
"ECE1"	23.7053715780017	23.4181772605289	24.4770605386385	24.3682897486352	23.1393536418066	24.5251715104665	23.886887808531	23.7518251223667	24.0247975512982	25.7599414153234	25.0682584781055	25.3758427434915	26.0390794907843	25.544314568644	25.5253862050213	25.4974052178254	24.3939823765529	25.9012956364195	25.7485226794137	23.480839608795	24.7664252621354	24.7671842053564	24.4552238686011	25.1845449269775	24.7037947837546	24.9802620190979	23.753550472283	24.8622571747238	24.3234674237802
"ECH1"	27.2455121542542	27.4209465445756	27.2799624854973	27.4502812348059	26.8900484304231	26.8513770621073	27.010668968913	27.1359308277825	27.072505207024	27.4954349497281	27.9901800627883	27.555254966842	28.0759523182036	27.4700453985758	27.2188866323197	28.1076468295062	27.2633005381367	28.1955270622062	28.0014226755712	27.8091341157782	27.47252815909	27.4837843073613	27.9287712277579	27.4119631746576	27.2144167838465	27.3190242541322	27.2825997342258	27.5452156540056	27.8521469137798
"ECHDC1"	25.0050347527523	25.1865159737784	24.6758537520093	25.5613925979791	24.5068163998612	24.8509986748788	24.6109382854252	24.5164388862815	24.9030886186818	25.4840003058513	25.0879813659856	24.7837506155721	25.3219030421009	24.7530557595631	24.91687004695	25.1923787703031	25.4315886813925	25.4485969190016	25.4229264420502	26.51620296665	25.744538565242	25.6917799699818	25.7956291008919	26.275033353103	26.3134170083887	26.4535299670032	26.2900691415229	27.1589969802643	26.1637874639219
"ECHDC2"	22.6975635002643	22.1960809620476	22.1464739205773	22.3627076265699	21.6523355612618	1.79061522000945	2.08127110260255	20.2669714918335	21.9247408537733	25.4788691592427	23.5067593597383	24.8653393092674	25.700496658424	25.4569469826115	24.9267107158783	25.3541983350703	24.360803224232	24.5972016581206	25.6211061326438	25.3100309718985	23.193830468072	24.3921822015739	25.5936790170168	23.5488723003289	24.8194609498356	23.8739752017084	24.6711029979306	24.1617522887772	24.7060169308826
"ECHDC3"	26.8128894275473	25.9363892010683	26.0099135482669	27.0084202875587	26.4160386691429	26.3987508147739	26.4144811029771	26.9322634576756	26.258655311093	26.0567976837495	26.5399263618309	25.5933132916914	25.7845790785684	25.8383212394304	25.4904566629686	25.8666994015558	25.8477310338578	26.0008366781804	25.8444443239146	27.9847980123772	26.14952980245	27.196019450799	27.1296260299563	27.3344469147883	26.9845608621327	27.1902865524374	27.3391607453176	26.901704590742	27.0325440436728
"ECHS1"	27.7841153831295	27.9380585138539	28.3712057526639	27.6575656220232	27.2430382515851	27.8999604585908	27.7321359330525	27.7492314499456	28.0273639291763	28.354530611122	28.2317371195185	28.3147754987131	28.279950156088	28.3948492516834	28.311509843705	28.673904445608	28.0693139682037	28.121019844108	28.3044889366019	29.2497339955342	28.1636862618473	28.6892336173766	29.0928734827374	29.1453808644018	28.9886312433174	28.6868116036252	28.7481355766281	28.2966821668475	28.7844000688011
"ECI1"	26.803853765543	27.2188950037787	26.5108063575564	26.6118228282461	26.7210567153845	26.6842677412393	26.7361902864654	26.5351516785785	26.586009647233	26.9984283330527	27.3642704866781	26.8786220532084	27.2915987444324	27.7123848689128	27.115894174734	27.0143990097457	26.7133641524149	27.3628881568238	27.7544071962173	28.3667731968008	27.0861101450278	27.5374495408855	27.9043106366024	27.4122768902576	27.8098506026555	27.4565179690583	27.9057434043055	27.2664022477311	28.0941339481989
"ECI2"	26.1618494737861	25.3588254853692	26.2365767905708	25.9333070021801	26.4966254847972	26.8265727627643	26.412714916569	26.129787532551	26.25007306476	27.3521931285944	27.4996216130709	27.3979637337131	27.3144053970311	27.6744923980112	27.4549341420935	27.4852895718852	26.9803039525531	27.0484555136214	27.5780643094528	25.3001219831362	26.5693464734093	25.8465232611766	25.1437266503814	26.4846367025262	25.6226649191419	25.5970167315085	25.2902276237313	25.2322326322277	26.0479102085647
"ECM1"	22.1690148578767	21.823911184481	19.8767452010146	17.5008295509497	21.6979198747964	19.2960501662565	22.8722761166741	18.6927637043075	20.4477669859208	0.320857231043165	5.74196759146528	18.3198932411645	19.0598839719645	17.9267201721044	19.9337971368104	21.751509291923	17.6814218808603	20.1097039565204	0.462404497445398	0.494373388195903	5.91815098613688	0.234767841169612	0.551070507154018	19.4863329249239	17.3633048301305	0.549812207819699	0.476137052373554	0.351942163187404	0.322741661612108
"ECM29"	25.5065248745985	25.728689686325	25.3127597902968	25.693800686187	24.9164264182513	25.3582038000732	25.3162342230201	25.213402104805	25.7474041532221	26.5835818977372	26.1636396166895	26.4568021707988	26.42579894115	26.3559780126191	26.5497154206798	26.476209712035	26.6332579151587	26.3447571472597	26.5312529902461	26.3170308661281	26.3539674375211	26.3601506188137	26.4596336929979	26.519667692555	26.3296639858024	26.3394917175282	26.4317086144813	26.239209355094	26.431160650774
"ECSIT"	21.9469781793676	15.0637009896824	20.6725975922405	21.2098855700168	17.6180380018305	20.4578244632324	21.5043505203889	16.455845432976	19.9452617041962	22.5676179413993	24.897370012664	21.5233997801725	20.7657804715857	19.1189504872469	21.7385863017222	18.2645225974227	20.6780483616822	20.9431017433562	21.2070606007401	23.8351056066977	24.2751681277708	22.2261902195201	22.9934102873174	15.1869839055336	22.4012594999486	22.5786775586407	21.9116660553927	22.6928495244351	22.0929209932724
"EDC3"	22.543852637446	24.3764931076227	22.7875845788559	23.6825156625988	21.7165944937538	22.1681488370745	21.6624425971372	21.858689016053	23.0235860038341	22.3714858291212	22.3100645729194	22.4678524091598	23.0671001334661	21.9419973388796	22.8502094646803	22.4519786776134	22.5602451287469	22.5159666462906	24.2055612237723	23.0751311524935	22.5981381897103	24.9605499760225	23.329301970911	22.7024588376949	23.5019542725486	23.5570952537408	22.7578942930548	22.7834272678405	23.008325592788
"EDC4"	25.4331638944997	25.3276563257458	25.3884252852774	25.6939043687347	25.2034352842202	25.5151850904614	25.4069417608512	25.1945007869957	25.9008158648538	25.7133224755844	25.8571334083722	25.2549835525879	25.5348812116828	25.6824871786452	25.7445896834447	25.8591309317173	25.5584511720055	25.518748727252	25.8319530680483	25.5065061216308	25.6431994960472	25.3511256929746	25.5307001112454	25.6114257078476	25.5738317544244	25.5973597597327	25.6582245373437	25.3820003295225	25.7647736917808
"EDEM3"	19.0120543831892	6.7420099426081	17.9971418345657	17.569528636565	17.1747740434361	-0.0509643601112231	0.426060687938495	0.0531758953410861	18.5514385333385	18.0249176926247	6.54082827005994	17.4482553456435	19.2409147059495	0.367517080835233	0.0319243012752626	-0.0291744855583271	18.3421994892072	17.9931551041804	19.5628787603161	18.5424117668945	18.4940361725534	17.3734066811162	18.716784215922	22.1693595621204	17.5654547720645	18.3252705022774	18.4124345986523	18.8547683660888	-0.0444054582717008
"EDF1"	25.339540502234	24.6737490735525	25.4760201890263	25.9508371389345	25.6230580967173	25.5794179601979	25.7306864177782	25.6778979997765	25.1320223736564	24.4297156989378	24.9131744642799	25.6692059760336	25.2373048844923	25.4043267005503	25.3096665548885	24.9356947746601	25.0196903143533	24.7316532635241	24.9501554733725	25.0050729417335	25.6401363434264	25.6047571096153	25.3912828118138	25.411472461874	25.258120279177	25.2487436344714	25.2596842403048	25.1744393791011	24.7399297613138
"EEA1"	25.3390644664198	25.5123845107883	25.6476730570407	25.6160513012069	25.5633074194004	25.5758279649669	25.8050422445176	25.6119390213936	25.5861097238746	25.8381659708795	26.0010635475039	25.7426045884149	26.1070395968905	26.4455027901998	26.1537405524767	26.1644181784359	25.8654001154755	26.3043935176958	25.852505049253	25.964334715749	26.0687442639504	26.0264802705294	26.2122062958832	26.1935804268094	26.1288722559133	26.2542159281652	26.2792558857675	26.1728178632559	25.838719970758
"EEF1A1;EEF1A1P5"	31.677680227012	31.7761575142097	32.0645982517726	31.9731095765543	31.3141871530242	31.651545116514	31.5089533856123	31.5132692531425	31.937883559805	32.3400664991052	31.9189217700123	32.0622085889614	31.9103177093951	31.9134565162839	31.8861975822283	31.7470038492163	32.0633335943715	32.0522590023925	31.9390644023745	32.0079170993275	31.8483646245349	32.1673068868293	32.0965376333714	32.3549570900947	31.8443077867638	32.1548343674619	31.9696787876293	32.2673323621187	31.9079885574327
"EEF1A2"	0.288763937765964	7.12169984348346	0.661525990660312	0.297697002372582	0.504147782726111	0.356491344674131	0.639911495713489	0.669709217913484	0.277364428826681	27.0204370526343	23.4415488814472	25.1215920095246	23.3911911246563	26.0241570933583	22.5361448320082	23.221237239607	24.904509426905	24.7227790768989	24.2934154238673	20.6680359992865	19.9752515041769	22.1638473143679	0.413825034391069	7.02505673191207	0.249188760691442	18.5046101353341	19.2386046632274	22.1511415575851	22.9362140518766
"EEF1B2"	27.8952928613724	27.7231467325372	27.8611394538773	27.9568859112	28.1218046451521	27.893472373429	28.0925976293064	27.5314790268969	28.4183651474836	27.6762924096417	28.0318666036565	27.779620225233	27.7177042474209	27.7680123216521	28.1905513927361	27.8008397845605	27.8811585452693	27.6468960915556	28.0291474798255	28.3906198980256	27.9617811629943	28.3501102089503	28.346848709508	28.4919054937552	28.4732477585284	28.5730539711385	28.3720371676594	28.3151941454116	28.2165593891056
"EEF1D"	28.2831701536903	28.3271188545189	28.4276570870514	28.6387696481146	28.4329589178839	28.6199247593129	28.353557455918	28.3694237853899	28.5815440392324	28.6897353800195	28.4687191986036	28.7531865294654	28.6298271090701	28.3728812380446	28.8703118355734	28.2370257815619	28.6736116001036	28.6639616562024	28.6386663689985	28.5229001018811	28.7778531914522	28.9537662503119	29.1803554723747	28.786081691886	29.0084864323941	29.0383869094375	28.8094884908953	28.753441644452	28.6384942198386
"EEF1E1"	24.6155939506405	24.7890605377826	24.3668085626415	25.1989752968919	24.5863164473198	24.8720125535215	23.9188408246869	24.4477525926527	25.0703764779773	26.7852149965882	25.6252198274128	25.9489767209584	26.0925234345676	26.1161839104122	25.9862925031258	26.0574085752817	26.5009832639159	26.4109870937803	26.4127880737742	26.044512756257	26.1685384910569	25.6382027917351	25.9458054099587	26.1667509437574	25.429597547889	25.9197805440075	26.3546873463793	26.3141439111829	25.93558622421
"EEF1G"	28.5583911569456	28.6389404277147	28.7066013241279	29.0746681315672	28.6629881489968	28.9611141045579	28.8195437570654	28.6024541654177	29.3079393451997	28.804276058134	28.8456053461854	29.0780716908857	28.8170522533863	28.6289421729902	28.7177917007912	28.5007120224438	28.7302886269565	28.6860286009783	29.0155694743554	28.994804226164	28.8930262055109	29.181655232056	29.2636878346291	29.248630574639	29.0987093253439	29.2744846244594	29.0936158631188	28.9520627171765	29.1239268831936
"EEF2"	30.2043364363627	30.6101696412334	30.6311790861514	30.8983195529967	30.2598647982319	30.4267561787009	30.5743033218108	30.3158868235765	30.859502977931	30.5072852161411	30.3613014489771	31.1300119298892	30.4809468388403	30.4159532705821	30.6476468798164	30.3581592114957	30.5992697972644	30.3333774714471	30.5699764750452	30.6832948092605	30.5815826488912	31.0665432845149	30.968902886617	30.9741273784182	30.8634683904403	30.8877339056795	30.6901858854051	30.6839940631556	30.4751427618706
"EEFSEC"	22.3117007332976	14.4508836638719	23.3144555301226	24.3678635369949	21.4068700827412	23.3955592675227	20.7609907860032	22.770651063306	23.4096546277962	23.2170023383611	24.2165428829254	22.4264741310946	22.5319514427613	21.2713670860879	22.9657307326103	18.9678778830168	21.7582154747536	20.7798352535624	20.9202496610747	23.0113222610482	23.8910239243592	23.0523892018698	22.4541276591535	23.662249514537	21.4254727283183	21.4991948460209	22.1642693843398	20.9890590054022	21.2951272654604
"EEPD1"	0.118791953991551	7.80868626059466	0.234719648997402	18.4064236546806	0.228252518676088	18.6846769331802	21.0836908774279	-0.0694290136815088	18.620088738355	0.163195951476487	7.81229742971043	19.018396201643	19.6793794722373	19.9230694510335	19.5650324191702	20.6986720875561	0.294612815272307	0.0563159862736118	19.1228649727796	0.39914405047708	7.71835247872943	19.6585969819376	21.1845976654972	24.6505377054714	20.3062101305842	21.3892647103878	0.326348994438492	0.0543494212845808	20.6922443489477
"EFCAB5"	21.0868699055144	15.7127456792098	1.65756977308111	1.55245377382591	20.7157566699043	1.32385781366108	29.6328289545885	20.1251934398534	1.46246824473872	1.70391696446407	13.8483537690035	1.27200643607952	1.48797062850616	1.56140322733099	26.8931036846246	29.4495143887894	1.27886550555291	21.1055021849601	1.49620436236683	1.6039693288144	11.8186911401343	1.56555674891607	1.43596500105827	-0.35785942690465	1.66761376963717	1.56208065817273	1.4584756009684	21.6888146891121	1.60000195220387
"EFEMP1"	24.3947168126829	24.2277070578746	23.7069579603618	21.4316810883948	24.499348722288	22.8169671127112	24.6132548191477	23.3146090770975	23.7343906048056	20.8140829814422	22.7250674228289	21.6170134480801	21.2765330543195	23.2733616396684	22.1548892960306	25.028638666967	22.0504677795622	24.2088128393074	23.1481378667529	17.7516633784051	21.8263716770501	17.8366050611736	18.3521238558669	21.0290650582221	20.097758789409	20.8206732537501	20.6214693352874	22.3141354675616	22.2506567942627
"EFHD1"	25.631948200323	25.8824516059369	25.4479068781281	25.7429502538306	25.1088404315006	25.1841632370531	25.2411614452204	25.3885543772461	25.5263952793922	28.885776672173	27.0546967462693	28.4724073796451	27.3285100211766	26.7677915983305	27.2987268225478	26.6617247628772	27.3958848970142	27.7011463456295	28.4406313701345	24.9954217875541	26.3423505678561	26.1737068225281	25.8837589080889	26.2360425107272	24.9798145542948	26.179753126233	25.9468821531377	25.9321432514424	26.5420028824952
"EFHD2"	23.7222854433254	23.4798032773573	23.5103898877127	24.0960400546782	24.3003354238542	23.5511021648497	24.0248945998887	23.9528965323131	24.1610372455704	24.6443729044646	24.4672097267883	23.8680638727029	24.4119685225082	23.4151144531654	23.9795870945826	23.1896132980905	24.0759951340507	23.7496168095982	23.591172951945	23.4390976649944	24.0063920440496	23.2140748445696	23.9130665335849	23.6760021747204	23.8362458493494	24.4184629037771	23.7770385448152	24.0613242831345	23.6718308473887
"EFR3A"	0.450940720251161	7.85592018069089	21.82239101048	21.5157333286275	0.238053215620525	21.3803706510334	23.1126201869642	0.359770437142156	21.1001693191508	19.062144693554	7.62529163728665	20.0595226310758	20.7877455556103	17.9761121018966	20.7352603582175	20.0206571844342	0.0753182937692785	16.5470747419317	20.2562317037294	0.284025419109875	21.8513802299385	19.276576561354	19.0720092781724	21.3435019864875	18.7355523591178	20.3818821766925	0.313893044497512	0.175785449067911	20.2004967755188
"EFS"	18.6403676362343	13.2081140398766	21.243539748898	22.3888704100863	19.290382699475	20.2154257566067	18.0750591373596	20.4635658906117	18.855866337302	22.4249679342792	22.2515542508269	19.2516225164121	19.6748169553214	22.1026189207607	20.4886182624114	19.6815543233056	22.917222328459	21.2455507604365	21.0428168550141	22.1433134869851	22.7983953134004	21.2511363181987	20.0670856732327	21.9724845341027	17.6619116679501	21.1951106146242	20.731765194054	19.4631306449057	20.315118711186
"EFTUD1"	20.1784549551593	21.5178392074986	21.4599785197833	22.5768077691343	20.4520459435931	22.2298301994518	21.8826884714327	21.3798304221305	23.2852601935629	23.6457109559115	23.4500020180495	23.420843580274	23.1238020223565	22.9411422951389	23.8313700838221	22.5122581894357	23.5827170536131	23.2909998089381	23.2313460273682	22.3035381562409	23.3731726760088	23.0397484308754	22.8740237729466	21.8052865928589	23.0958483523158	22.757810616584	23.0802331238267	22.4024969511937	23.0108489531914
"EFTUD2"	29.7856819659726	29.2784785915264	30.0684930991423	29.8740982752541	28.932180518364	30.1076126442985	29.0237034227939	29.789679743837	30.267424679316	30.0421968788714	30.1667381096477	29.7927941879042	30.1007924438875	29.7161790702172	29.8944548812099	29.8115502056799	29.9954693661814	29.8164349113811	30.0913141960737	30.2392860847441	30.0987981565237	30.0683448508024	29.8931383844758	30.034059091128	29.9985636488455	29.6108349268012	30.1057289849158	29.9929898150202	30.2567294201052
"EGFR"	25.8257525186892	24.9937550878409	26.6379726323482	26.476462147295	25.3982465052269	25.8839767758298	25.2230550682195	25.9110685095477	26.3028581827923	21.7767175363738	22.378172786161	22.6396801782388	21.9490743548651	20.1696183934038	23.2387649816262	21.9650215002955	21.0489842872296	22.1592719856837	22.3973524299517	26.0210733103209	25.5732710053455	25.6478517523399	25.9672854833766	25.4367099769328	25.7997475032815	25.5383275403524	25.4605561594863	26.1860851704549	24.7960820997686
"EGLN1"	19.3740713626483	10.2869879468163	17.3369448384866	19.46880690158	18.4568131946209	19.0297023434211	-1.97656686585031	17.690669661204	18.019038999178	20.1144504483911	19.1211603109764	19.5568794711134	19.8804437686961	20.0434619010684	18.8490505849534	19.1873416472565	19.3608815088472	19.0491157278675	19.5670148915908	20.7484559305508	21.4219004211804	19.6017528533059	20.4937696753394	21.8537014801407	18.418165855131	19.2864062259741	20.7827626862097	18.7317244457412	19.7043311379347
"EHBP1"	17.5088902799102	7.23701305452763	17.2500408534597	17.346140666481	17.6721261116143	18.9524609596954	0.112428665623188	17.1832576381666	18.5226037530644	16.7321361160915	7.16603740695129	0.308162036979546	0.122527088416208	15.9466302213005	0.347028481836148	-0.064608626308333	16.6281695762591	-0.0904501988512294	16.5431680811549	17.6474610920068	19.8224225935422	18.6422067696104	18.2468174507205	19.8609587778263	17.9004825782385	18.2527150263405	17.3698571837773	17.3379331607084	18.4283835332101
"EHBP1L1"	-0.020859017601385	8.99341894189455	13.3017611650511	18.1902021924901	15.8240799160719	0.135708277826206	19.4659439101561	17.6093029200131	0.027075004116627	14.4522993002041	9.01114544363524	17.7509585105182	16.7333761312465	16.0575226905991	18.0835273477743	18.4017672822596	-0.136986677921197	14.5930028470388	-0.0314156071018505	14.8424767531126	8.99196395326262	17.7347362192603	17.742956848111	22.3448663119362	17.9326797959494	-0.0598133011999931	18.0566994679998	15.4519101153479	17.6039816496574
"EHD1"	26.9348402400708	27.1181836142108	26.9071198782971	27.7808956023968	27.0271388229688	27.1017989267254	27.1483745593133	27.5506309880456	27.0809127834264	27.3014662913597	27.2038238492271	27.2202532292044	26.7243437356779	27.1164599325331	27.142374052809	26.6918177343731	27.0759175282863	27.2701011232081	27.1639695320563	26.6293736728377	27.0889614030974	27.192347732002	27.048427094025	27.1752665541672	26.5483882932455	27.4017506448182	26.7494530367725	27.7136290593514	26.7874619136973
"EHD2"	28.9816922021591	28.5987460250223	29.1920276238327	29.8330487239126	29.1868190526981	29.3609151546198	29.3906919740176	29.5125496382695	28.9372310016714	24.6836175531691	24.0355173981842	25.0352809097436	23.8887322994499	25.2810556367554	25.9997902652104	23.8494081053931	25.273243604391	24.5410599408533	24.3481851059931	22.9494870348302	25.3249377534816	23.9966005703274	24.3654415929584	24.8477222771328	23.9327660962315	24.0011497529123	24.0088315196045	24.438922341854	23.9604352374065
"EHD3"	24.7306770658038	24.6586400787104	25.7351586973267	27.1476858188231	25.7499252709205	26.1016505648493	26.2075655816792	25.8081235502699	26.3324955247609	22.9350291352344	23.6539287338671	20.1932165609129	22.8137499052049	22.7427088529425	20.4821127565039	22.7489605255457	19.8224929489978	22.9294433905835	19.5114117815157	16.437093793848	22.8705821199196	22.7932874505469	22.2049626608835	20.7390516021731	23.1918456920547	20.0899125737591	22.4066633987079	19.0601803266045	20.8292752221515
"EHD4"	26.9080659376782	26.3714438474752	26.8640258309352	27.1023699468627	26.8865556404654	27.0779247081074	26.623470083159	27.1292571994682	27.3644855145018	27.1509678467956	26.9598688853735	26.4377221654181	27.0512425211238	26.5279709031572	26.5146052202599	26.4466190308531	26.9410355462667	26.9107319184754	26.5267491348741	25.410830629159	26.4717565797107	26.0312862091036	25.5899556857212	26.4695106124942	25.4143118818656	26.0088592565754	25.9439625692856	26.399481710174	25.6373983256714
"EHF"	22.7987993924681	22.3943328851761	22.0393238137556	21.183137790346	20.0365809393043	21.9581448797044	1.89778592762632	21.7715646467561	21.9203827407721	22.8571384258093	22.8244839103132	23.760054372867	22.9596027458625	22.7755085459338	22.6511214775657	22.872825841177	23.1599373273603	23.4490602071897	22.2252430200209	24.7766016354325	23.6021791381695	23.9488778966713	24.3367500530634	21.9965053109423	24.1789212613843	24.2993503982019	24.8394095095028	24.8669785201074	24.1912366839532
"EHHADH"	22.7887811380057	15.0353727600879	27.8705017681498	19.3930274279982	21.8293941616456	18.0443407109573	18.5958044714491	21.4407879849486	18.552382100516	22.6608777950041	24.5547460363911	19.4310090985499	19.7852136846349	21.7338180266609	18.7025176669644	19.3634739089463	22.5407164682768	23.1291510939252	26.6076436086357	21.6140727249299	23.524669837854	19.2568894446516	18.5859007737677	15.0887607426582	16.8838774432597	18.4403396359922	22.3823876502792	22.183923883106	20.4863178434093
"EHMT1"	22.2811985266734	13.9292519778508	14.7898736141266	16.3473914317243	19.4404607014594	20.3242818524792	-2.73169466707301	20.9164858451817	17.4939105057112	20.2233406710714	13.7786408749638	17.6739699302881	19.2282122895868	17.4480244729838	19.2712102067816	17.1062918908041	20.6055907145585	20.1701854104674	18.9209098114281	20.5908607061177	13.6966519667017	18.1897150666201	18.708442241676	25.0775020651868	18.5856475789127	19.5015183353028	20.2687250644637	20.0670876906652	19.0089275933636
"EHMT2"	16.9865458331983	10.2705423292719	18.8284219410791	22.7491346853486	-2.1906952128741	18.7075049979574	22.5789078934631	17.827608342281	19.5711282062576	19.0398320677102	23.4107458379543	18.7036944099543	19.9094851605391	19.4720048084468	20.3342456343987	19.2811762150166	19.7885670675228	20.0502357059403	19.0254935676774	19.813501427901	21.4231991704703	19.9915985744621	20.1259406296426	19.5955118946683	19.4849469299397	20.4744788085477	19.2679175356783	19.042441178496	20.4132970184552
"EIF1"	26.8166770091334	26.7048541647283	27.1296114090201	27.2863786904092	27.1451624491712	26.7566825146202	27.3444326173155	27.0468511316353	27.105813764385	26.4201250334742	26.6595861284327	26.3734822554071	26.2637924367932	26.4646679142162	26.2602178801654	26.5318392784752	26.6329910298149	26.300652928047	26.2405926469198	26.9627379561681	27.0195778412292	26.6437099262892	26.6719476271675	26.7694128546606	26.5765873372355	27.3355014509592	26.9071625777577	26.8886351303951	26.6487024211545
"EIF1AD"	22.8485025439373	14.641464419077	22.6173904747552	22.7691179856702	23.7451677308441	23.257953405267	23.1427037780297	23.1412929935487	23.52348512743	21.491474095134	24.5469210622932	21.5784338127742	21.6703810221341	22.395882793225	21.1212656898033	21.1836503446438	22.2525253364609	21.5911233788515	21.9973754717524	23.1290451346338	24.462337807215	21.917416662248	22.2803714216855	23.8963130313131	21.9733333409863	22.7639353745542	22.5580992823447	22.4295587005359	22.871820336793
"EIF1AX;EIF1AY"	25.2563494775025	24.7847754090661	25.955488293933	25.8790370095366	25.1558129648706	26.1500555068647	25.2601431596227	26.2817914385647	25.8026163394996	25.1095690033033	25.7795024301179	25.5369179782401	25.3136126097101	24.4213870738925	25.3697146504171	24.3958876665683	25.1179476104876	25.4855275951632	25.2369868223544	25.7136564742224	24.8945877392348	25.6913342311181	25.7195566507988	25.7071230974251	25.5661991417424	25.5976605206776	24.9906799539258	25.4832297082152	25.4965039923133
"EIF1B"	20.6446148971136	19.7310370944641	20.7415372668489	20.8000538857444	20.638261607941	20.5748203294035	20.6321071909101	20.7580937765839	20.6467801511104	20.6577530115585	19.7295868189675	20.650844623004	20.6899585573354	20.7052204975108	20.6938190871042	20.663377821166	20.7285630511864	20.7003499225301	20.7042260367261	20.8206077873494	19.7368808145742	20.6319472515892	20.7346364146684	19.7388289616761	20.7278590967158	20.7352524587649	20.8451951986021	20.7566790253449	20.7491376556255
"EIF2A"	25.6536034379466	25.883994504705	24.8514316885805	25.3467274483131	24.8660838829128	25.6934828931752	25.5458338953341	25.2639156050854	25.8765174882722	26.0874839976171	25.9268874980795	25.2552458032476	25.7347490441723	25.2498815093522	26.1547054436186	26.0015065607637	26.0624499290776	25.723449788716	26.1167372191465	26.1917100947017	26.0424046419854	25.562626348604	26.2456517712358	25.4513715850111	26.3757634638354	26.1763589729581	26.2485966613742	25.9968721343912	25.9300702925952
"EIF2AK2"	21.7874219292592	24.2009994830203	24.553215145452	24.0059121191342	20.8087501651839	24.7505160392776	23.4306365242021	22.4975207454355	24.4258698197294	23.9038845383877	24.3121441153573	23.9956327805057	23.889129006237	23.8009394637456	24.4950119448361	23.6669496836469	24.5244576936191	23.0245957322418	24.1533411345508	23.456429458488	24.1999586136943	24.1048361409784	24.1217671716486	21.5644423449085	24.3132200569287	23.9322303511448	24.3558879993273	23.4553870329021	24.235942240941
